,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,cluster
630,4,3,69084.0,1.0,0.0,43.0,1181.0,81.0,199.0,39.0,30.0,30.0,2.0,7.0,3.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1560.0,0.0,25.0,1
631,4,5,65488.0,0.0,0.0,46.0,603.0,45.0,207.0,36.0,18.0,54.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,963.0,0.0,14.0,2
633,0,4,32218.0,0.0,0.0,27.0,10.0,24.0,15.0,13.0,1.0,30.0,1.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,93.0,0.0,7.0,0
634,2,4,83917.0,0.0,0.0,12.0,514.0,22.0,549.75,42.0,82.875,79.0,1.0,6.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1289.625,0.0,21.0,2
635,2,2,46102.0,2.0,1.0,3.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3.0,16.0,0.0,4.0,0
636,2,4,84574.0,0.0,0.0,72.0,387.0,20.0,549.75,38.0,54.0,126.5,1.0,9.0,10.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1175.25,0.0,31.0,1
637,2,3,56181.0,0.0,1.0,6.0,121.0,81.0,69.0,8.0,44.0,48.0,1.0,4.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,371.0,0.0,14.0,3
638,3,2,63120.0,0.0,1.0,53.0,965.0,69.0,279.0,54.0,41.0,69.0,5.0,8.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,1477.0,0.0,26.0,1
639,2,3,73691.0,0.0,1.0,58.0,707.0,21.0,250.0,85.0,43.0,73.0,2.0,6.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1179.0,0.0,18.0,1
641,4,5,76140.0,0.0,0.0,57.0,586.0,66.0,549.75,17.0,0.0,26.0,1.0,5.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,1244.75,0.0,21.0,2
642,4,2,62859.0,0.0,1.0,37.0,1063.0,81.0,102.0,16.0,12.0,25.0,4.0,9.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,1299.0,0.0,23.0,1
643,2,4,45906.0,0.0,1.0,20.0,305.0,3.0,27.0,4.0,3.0,126.5,2.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,468.5,0.0,15.0,3
644,3,5,77632.0,0.0,0.0,73.0,1200.0,81.0,549.75,0.0,42.0,126.5,1.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1999.25,0.0,13.0,2
645,4,3,46463.0,1.0,1.0,56.0,163.0,2.0,40.0,8.0,11.0,11.0,6.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,235.0,0.0,16.0,3
646,2,5,105471.0,0.0,0.0,36.0,1009.0,81.0,104.0,120.5,21.0,126.5,0.0,9.0,8.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1462.0,0.0,30.0,2
647,3,2,55282.0,1.0,0.0,9.0,125.0,6.0,73.0,8.0,4.0,19.0,1.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,235.0,0.0,11.0,0
648,3,3,78710.0,0.0,1.0,42.0,721.0,0.0,152.0,119.0,50.0,50.0,3.0,7.0,6.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1092.0,0.0,28.0,1
649,2,5,66886.0,0.0,1.0,28.0,315.0,4.0,62.0,41.0,31.0,126.5,2.0,7.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,579.5,0.0,17.0,3
650,3,4,98777.0,0.0,0.0,23.0,1000.0,19.0,549.75,120.5,82.875,38.0,0.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1810.125,0.0,19.0,2
651,2,5,29103.0,1.0,0.0,38.0,16.0,0.0,17.0,6.0,3.0,6.0,2.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,48.0,0.0,6.0,0
652,2,3,67445.0,0.0,1.0,63.0,757.0,80.0,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1174.0,0.0,32.0,1
653,4,5,50616.0,0.0,1.0,71.0,30.0,2.0,25.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,67.0,0.0,7.0,0
654,2,2,49431.0,0.0,1.0,9.0,219.0,3.0,100.0,26.0,0.0,17.0,2.0,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,365.0,0.0,15.0,3
655,2,2,118365.0,0.0,0.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,6.0,0.0,0.0,0
656,2,5,61278.0,0.0,1.0,87.0,111.0,3.0,28.0,2.0,6.0,15.0,2.0,3.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,165.0,0.0,10.0,0
658,4,5,73059.0,0.0,1.0,36.0,410.0,81.0,420.0,0.0,82.0,71.0,1.0,9.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,1064.0,0.0,26.0,1
659,4,4,46734.0,1.0,2.0,86.0,100.0,1.0,39.0,6.0,1.0,76.0,4.0,3.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,223.0,0.0,12.0,3
660,2,5,56253.0,0.0,1.0,83.0,509.0,0.0,65.0,7.0,11.0,5.0,4.0,7.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,597.0,0.0,22.0,3
662,2,6,58330.0,0.0,1.0,87.0,445.0,53.0,213.0,104.0,82.875,126.5,1.0,6.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1024.375,0.0,24.0,1
663,1,3,25965.0,0.0,0.0,29.0,2.0,2.0,11.0,41.0,7.0,11.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,74.0,0.0,6.0,0
664,3,5,14661.0,0.0,0.0,88.0,4.0,1.0,11.0,6.0,2.0,2.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,26.0,0.0,5.0,0
665,2,3,18690.0,0.0,0.0,77.0,6.0,1.0,7.0,23.0,4.0,19.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,60.0,0.0,5.0,0
666,4,5,45068.0,0.0,1.0,25.0,14.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,20.0,0.0,4.0,0
667,1,4,21063.0,1.0,0.0,34.0,1.0,10.0,11.0,19.0,3.0,15.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,59.0,0.0,7.0,0
668,4,3,29187.0,1.0,0.0,43.0,26.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,34.0,0.0,5.0,0
669,0,3,54690.0,1.0,1.0,76.0,111.0,16.0,37.0,7.0,9.0,18.0,3.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,198.0,0.0,12.0,0
670,4,3,59304.0,0.0,1.0,81.0,418.0,61.0,428.0,80.0,51.0,10.0,3.0,7.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,1048.0,0.0,28.0,1
671,3,4,59247.0,0.0,2.0,87.0,327.0,9.0,122.0,19.0,14.0,83.0,5.0,5.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,574.0,0.0,21.0,3
672,2,6,66731.0,0.0,1.0,33.0,371.0,81.0,194.0,58.0,82.875,126.5,4.0,4.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,913.375,0.0,17.0,1
673,2,3,77353.0,0.0,1.0,38.0,275.0,59.0,107.0,69.0,82.875,59.0,2.0,6.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,651.875,0.0,20.0,1
675,2,3,26751.0,2.0,0.0,26.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,11.0,0.0,4.0,0
676,4,3,81300.0,0.0,1.0,17.0,1004.0,12.0,145.0,32.0,12.0,36.0,3.0,10.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,1241.0,0.0,21.0,1
677,2,4,70337.0,0.0,0.0,75.0,187.0,81.0,149.0,25.0,43.0,91.0,1.0,2.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,576.0,0.0,17.0,2
678,0,3,36145.0,1.0,0.0,13.0,56.0,4.0,76.0,17.0,1.0,18.0,4.0,4.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,172.0,0.0,12.0,0
679,4,4,65295.0,0.0,0.0,19.0,365.0,32.0,117.0,34.0,82.875,6.0,1.0,3.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,636.875,0.0,20.0,2
680,2,2,68118.0,0.0,1.0,51.0,595.0,23.0,123.0,10.0,23.0,126.5,2.0,8.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,900.5,0.0,23.0,1
681,2,2,68743.0,0.0,0.0,81.0,1132.0,81.0,384.0,120.5,82.875,115.0,1.0,11.0,5.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1915.375,0.0,30.0,2
682,0,5,41039.0,0.0,0.0,32.0,34.0,11.0,137.0,120.5,61.0,45.0,1.0,8.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,408.5,0.0,15.0,2
683,2,5,38946.0,0.0,1.0,84.0,116.0,6.0,82.0,6.0,6.0,41.0,2.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,257.0,0.0,12.0,0
684,2,5,65777.0,0.0,0.0,87.0,565.0,32.0,435.0,28.0,32.0,54.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1146.0,0.0,17.0,2
685,4,2,66476.0,0.0,1.0,99.0,372.0,18.0,126.0,47.0,48.0,78.0,2.0,5.0,2.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,689.0,0.0,20.0,3
686,4,4,86857.0,0.0,0.0,96.0,899.0,81.0,549.75,120.5,82.875,40.0,1.0,5.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1773.125,0.0,22.0,2
687,4,3,118365.0,0.0,0.0,21.0,55.0,16.0,549.75,17.0,3.0,4.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,644.75,0.0,17.0,2
688,4,5,77845.0,0.0,0.0,40.0,760.0,40.0,480.0,0.0,40.0,26.0,1.0,3.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1346.0,0.0,21.0,2
689,4,5,69476.0,0.0,0.0,3.0,260.0,81.0,549.75,63.0,9.0,67.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1029.75,0.0,15.0,2
690,4,2,50611.0,0.0,1.0,98.0,459.0,0.0,24.0,6.0,0.0,4.0,6.0,4.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,493.0,0.0,22.0,3
691,2,4,61209.0,0.0,0.0,73.0,466.0,0.0,224.0,119.0,49.0,99.0,1.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,957.0,0.0,13.0,2
692,3,5,42315.0,0.0,1.0,90.0,67.0,15.0,80.0,17.0,11.0,80.0,3.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,270.0,0.0,12.0,3
693,1,5,13084.0,0.0,0.0,29.0,2.0,0.0,7.0,3.0,7.0,10.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,29.0,0.0,5.0,0
694,3,6,47570.0,1.0,1.0,3.0,67.0,1.0,20.0,0.0,2.0,31.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,121.0,0.0,9.0,0
695,3,3,61923.0,0.0,2.0,94.0,92.0,4.0,18.0,3.0,3.0,6.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,126.0,0.0,8.0,3
696,2,4,34824.0,0.0,0.0,65.0,4.0,2.0,11.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,23.0,0.0,4.0,0
697,4,4,26518.0,1.0,1.0,33.0,20.0,1.0,28.0,3.0,3.0,2.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,57.0,0.0,8.0,0
698,2,4,45938.0,0.0,0.0,46.0,273.0,11.0,178.0,62.0,82.875,29.0,2.0,8.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,635.875,0.0,20.0,3
699,2,5,78468.0,0.0,0.0,29.0,434.0,22.0,388.0,104.0,22.0,34.0,1.0,10.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1004.0,0.0,28.0,1
700,2,2,78901.0,0.0,1.0,99.0,321.0,11.0,309.0,33.0,26.0,34.0,3.0,9.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,734.0,0.0,20.0,3
701,2,3,71427.0,2.0,0.0,26.0,212.0,81.0,177.0,15.0,64.0,23.0,2.0,8.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,572.0,0.0,20.0,3
702,2,2,71022.0,0.0,1.0,30.0,909.0,12.0,278.0,0.0,12.0,126.5,3.0,5.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1337.5,0.0,21.0,1
703,3,4,90247.0,0.0,0.0,27.0,1184.0,32.0,352.0,21.0,16.0,16.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1621.0,0.0,15.0,2
704,3,2,41335.0,1.0,0.0,24.0,112.0,19.0,21.0,16.0,14.0,5.0,3.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,187.0,0.0,12.0,0
706,4,2,35682.0,1.0,0.0,34.0,23.0,0.0,8.0,6.0,2.0,18.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,57.0,0.0,6.0,0
707,2,2,43185.0,0.0,1.0,88.0,537.0,6.0,42.0,16.0,6.0,30.0,2.0,9.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,637.0,0.0,20.0,3
708,4,5,66375.0,0.0,1.0,96.0,712.0,0.0,45.0,0.0,0.0,126.5,3.0,2.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,883.5,0.0,14.0,3
710,2,3,25252.0,1.0,0.0,26.0,1.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,18.0,0.0,4.0,0
711,3,4,55250.0,0.0,1.0,49.0,664.0,58.0,83.0,32.0,0.0,66.0,4.0,7.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,903.0,0.0,26.0,1
712,2,4,33249.0,1.0,0.0,11.0,6.0,10.0,21.0,19.0,14.0,42.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,112.0,0.0,8.0,0
713,2,5,58398.0,0.0,0.0,44.0,299.0,5.0,201.0,21.0,21.0,49.0,3.0,5.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,596.0,0.0,20.0,3
714,2,5,50272.0,1.0,0.0,75.0,99.0,13.0,66.0,43.0,8.0,4.0,3.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,233.0,0.0,13.0,0
715,4,3,76618.0,0.0,0.0,64.0,749.0,40.0,294.0,120.5,82.875,126.5,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1412.875,0.0,11.0,2
716,0,2,87305.0,0.0,0.0,19.0,345.0,25.0,501.0,63.0,82.875,80.0,1.0,5.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1096.875,0.0,17.0,2
717,2,5,25851.0,1.0,0.0,45.0,9.0,4.0,18.0,7.0,5.0,5.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,48.0,0.0,7.0,0
718,2,2,58710.0,0.0,1.0,77.0,440.0,81.0,368.0,0.0,82.875,126.5,6.0,11.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1098.375,0.0,31.0,1
719,2,4,45160.0,1.0,1.0,9.0,8.0,2.0,5.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,21.0,0.0,4.0,0
720,3,3,74806.0,0.0,1.0,1.0,670.0,9.0,249.0,0.0,28.0,9.0,2.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,965.0,0.0,16.0,3
721,2,3,59111.0,0.0,0.0,90.0,524.0,0.0,134.0,28.0,28.0,126.5,1.0,11.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,840.5,0.0,21.0,1
722,4,3,18988.0,1.0,0.0,43.0,6.0,0.0,6.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,16.0,0.0,6.0,0
723,2,3,72190.0,0.0,0.0,79.0,597.0,81.0,549.75,120.5,82.875,126.5,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1557.625,0.0,16.0,2
724,2,3,7500.0,1.0,0.0,19.0,7.0,0.0,12.0,13.0,7.0,32.0,5.0,4.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,71.0,0.0,12.0,0
726,2,3,80395.0,0.0,0.0,62.0,445.0,25.0,549.75,80.0,76.0,48.0,1.0,6.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1223.75,0.0,24.0,2
727,3,2,75012.0,0.0,0.0,41.0,294.0,81.0,218.0,120.5,58.0,126.5,1.0,3.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,898.0,0.0,23.0,2
728,3,3,56962.0,2.0,1.0,60.0,292.0,3.0,77.0,10.0,3.0,26.0,6.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,411.0,0.0,20.0,3
729,2,5,89891.0,0.0,0.0,17.0,412.0,22.0,132.0,59.0,28.0,126.5,1.0,11.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,779.5,0.0,26.0,2
730,4,2,35946.0,1.0,1.0,24.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,11.0,0.0,4.0,0
731,4,5,53593.0,1.0,1.0,60.0,349.0,4.0,78.0,6.0,0.0,43.0,6.0,7.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,480.0,0.0,21.0,3
733,4,2,45072.0,1.0,2.0,74.0,144.0,2.0,99.0,7.0,2.0,30.0,5.0,6.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,284.0,0.0,16.0,3
734,2,2,89694.0,1.0,1.0,22.0,1126.0,28.0,211.0,37.0,28.0,42.0,3.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,1472.0,0.0,14.0,3
735,2,3,72025.0,0.0,0.0,46.0,967.0,0.0,549.75,43.0,50.0,0.0,1.0,4.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,1609.75,0.0,26.0,2
736,2,3,67432.0,0.0,1.0,69.0,432.0,79.0,341.0,120.5,82.875,126.5,2.0,8.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,1181.875,0.0,19.0,1
737,3,5,70545.0,0.0,1.0,29.0,138.0,39.0,63.0,55.0,18.0,21.0,1.0,4.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,334.0,0.0,13.0,3
738,1,3,17487.0,1.0,0.0,37.0,0.0,0.0,1.0,7.0,4.0,6.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,18.0,0.0,4.0,0
739,2,5,62882.0,0.0,1.0,26.0,509.0,81.0,497.0,78.0,24.0,97.0,2.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1286.0,0.0,20.0,1
740,4,4,64108.0,0.0,1.0,8.0,948.0,10.0,86.0,13.0,21.0,21.0,4.0,6.0,9.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,1099.0,0.0,30.0,1
741,3,5,34941.0,1.0,1.0,26.0,39.0,2.0,25.0,4.0,3.0,24.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,97.0,0.0,8.0,0
742,4,4,48767.0,1.0,2.0,79.0,28.0,1.0,21.0,3.0,0.0,10.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,63.0,0.0,9.0,0
743,0,5,38702.0,1.0,0.0,71.0,13.0,11.0,24.0,13.0,8.0,40.0,2.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,109.0,0.0,9.0,0
744,2,3,82224.0,0.0,0.0,83.0,307.0,26.0,360.0,120.5,31.0,40.0,1.0,6.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,884.5,0.0,21.0,2
745,2,5,83844.0,0.0,0.0,57.0,901.0,31.0,345.0,75.0,31.0,126.5,1.0,4.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1509.5,0.0,20.0,2
746,0,3,17003.0,1.0,0.0,37.0,2.0,5.0,12.0,4.0,8.0,7.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,38.0,0.0,9.0,0
747,2,4,71163.0,0.0,0.0,30.0,283.0,17.0,372.0,120.5,82.875,44.0,1.0,3.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,919.375,0.0,24.0,2
748,2,4,33697.0,1.0,0.0,34.0,4.0,3.0,7.0,0.0,3.0,11.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,28.0,0.0,4.0,0
749,0,3,63564.0,0.0,0.0,0.0,769.0,80.0,252.0,15.0,34.0,65.0,1.0,10.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1215.0,0.0,28.0,1
750,4,5,83443.0,0.0,0.0,89.0,518.0,42.0,549.75,55.0,56.0,84.0,1.0,6.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1304.75,0.0,22.0,2
751,4,5,51518.0,0.0,1.0,92.0,350.0,8.0,66.0,17.0,4.0,4.0,2.0,3.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,449.0,0.0,17.0,3
753,2,3,80952.0,0.0,0.0,20.0,778.0,81.0,549.75,41.0,27.0,44.0,1.0,8.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1520.75,0.0,25.0,1
754,2,5,75507.0,0.0,0.0,56.0,709.0,81.0,374.0,104.0,80.0,80.0,1.0,8.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1428.0,0.0,21.0,2
755,0,5,63855.0,0.0,0.0,28.0,359.0,35.0,314.0,93.0,82.875,89.0,1.0,7.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,972.875,0.0,24.0,2
756,4,5,62220.0,0.0,1.0,55.0,799.0,12.0,375.0,16.0,12.0,12.0,5.0,7.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,1226.0,0.0,23.0,1
